i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
23,5325,200,1600,8,188.7555425678771
23,5325,400,3200,8,232.76866385323964
39,9909,1600,12800,8,687.0782066016194
23,5325,800,6400,8,273.823312509589
23,5325,1600,12800,8,320.640049791198
23,5325,3200,25600,8,373.44938061753766
39,9909,3200,25600,8,777.9727046661862
25,8079,200,25600,128,696.6867043235987
16,8403,200,200,1,97.45853504045255
16,8403,400,400,1,166.04548309986535
16,8403,800,800,1,266.5813645308557
16,8403,1600,1600,1,392.17748042506855
16,8403,3200,3200,1,517.4123352577855
25,8079,200,200,1,106.19624339055521
16,8403,6400,6400,1,615.7129322754657
25,8079,400,400,1,185.56163236915307
25,8079,800,800,1,298.34032165930455
16,8403,12800,12800,1,679.4136360012429
31,8858,200,12800,64,346.02581206005794
25,8079,1600,1600,1,427.5919232428772
16,8403,25600,25600,1,715.9972843720593
31,8858,400,25600,64,435.5821558155394
25,8079,3200,3200,1,542.0323875251385
25,8079,6400,6400,1,622.7076855445098
25,8079,12800,12800,1,671.4293528374981
25,8079,25600,25600,1,698.3244967521151
18,7020,200,12800,64,371.5895837108267
18,7020,400,25600,64,448.4973751966718
15,6266,200,25600,128,321.8395535338606
37,10586,200,1600,8,302.7301948372035
44,9084,200,12800,64,436.69950904836327
4,6375,200,200,1,91.90995606832347
37,10586,400,3200,8,403.43324614479656
44,9084,400,25600,64,545.8828328758675
4,6375,400,400,1,155.50493064800295
4,6375,800,800,1,239.00278409128808
37,10586,800,6400,8,539.4639610943148
4,6375,1600,1600,1,333.8887348450011
4,6375,3200,3200,1,422.1851825921935
4,6375,6400,6400,1,487.0936013410476
1,6448,200,1600,8,232.18132481181678
37,10586,1600,12800,8,684.2460745174734
4,6375,12800,12800,1,527.2036046547198
1,6448,400,3200,8,317.12050961240675
4,6375,25600,25600,1,549.5994463069751
1,6448,800,6400,8,402.48128290007315
37,10586,3200,25600,8,797.1029935416351
1,6448,1600,12800,8,471.99765782986714
32,10069,200,25600,128,518.8696015280743
1,6448,3200,25600,8,519.4670636561274
30,7199,200,25600,128,498.09982039468605
17,6664,200,6400,32,352.71331837946315
17,6664,400,12800,32,396.8023160609896
17,6664,800,25600,32,449.4605994585124
28,9052,200,25600,128,499.3566403014629
15,6266,200,800,4,179.50955000020846
15,6266,400,1600,4,239.07895625525677
15,6266,800,3200,4,301.98467866418054
15,6266,1600,6400,4,374.04546762346706
15,6266,3200,12800,4,443.08139933985404
15,6266,6400,25600,4,494.56024968843207
1,6448,200,6400,32,338.879414932117
1,6448,400,12800,32,410.4833779290888
1,6448,800,25600,32,471.0917052924106
4,6375,200,3200,16,401.4323969642581
4,6375,400,6400,16,472.56993728573593
24,8608,200,800,4,338.1354593884013
4,6375,800,12800,16,518.5789431455601
24,8608,400,1600,4,483.50905862270247
4,6375,1600,25600,16,544.8960912595633
24,8608,800,3200,4,602.0344245330161
24,8608,1600,6400,4,679.9519440622956
24,8608,3200,12800,4,724.9729820473232
24,8608,6400,25600,4,749.2198751863995
9,6234,200,200,1,73.42751371167664
4,6375,200,800,4,229.8230060258409
9,6234,400,400,1,126.00336165242219
4,6375,400,1600,4,321.8569726852664
9,6234,800,800,1,208.00944031878797
4,6375,800,3200,4,411.23860238058955
17,6664,200,25600,128,386.7434128760013
9,6234,1600,1600,1,309.9645920780519
4,6375,1600,6400,4,479.5385145067653
9,6234,3200,3200,1,404.2731055517381
4,6375,3200,12800,4,522.7483047030606
9,6234,6400,6400,1,472.1251821829424
4,6375,6400,25600,4,547.1785206283364
9,6234,12800,12800,1,513.4939189859631
9,6234,25600,25600,1,536.4342802885853
16,8403,200,400,2,160.16361499398417
16,8403,400,800,2,253.51113992402904
16,8403,800,1600,2,368.6476991944743
16,8403,1600,3200,2,485.3725301365121
4,6375,200,400,2,152.55366704391358
25,8079,200,400,2,182.58878715127142
16,8403,3200,6400,2,585.8240987486822
4,6375,400,800,2,233.35582166588176
25,8079,400,800,2,292.3741389471267
4,6375,800,1600,2,325.48395880421356
16,8403,6400,12800,2,658.4560527788436
4,6375,1600,3200,2,413.9965447806432
25,8079,800,1600,2,420.08453608690314
4,6375,3200,6400,2,481.27579603563834
16,8403,12800,25600,2,703.5251333659261
25,8079,1600,3200,2,535.5519666512424
4,6375,6400,12800,2,523.7290486619066
4,6375,12800,25600,2,547.7003584835617
35,9015,200,12800,64,456.5476848601218
2,8395,200,800,4,265.09596786337966
25,8079,3200,6400,2,618.3551182411444
25,8079,6400,12800,2,668.8939320704095
2,8395,400,1600,4,384.32767618386725
35,9015,400,25600,64,555.1577657447779
25,8079,12800,25600,2,696.9545127989601
2,8395,800,3200,4,506.47004035254355
2,8395,1600,6400,4,605.8867584552025
2,8395,3200,12800,4,672.4708323344099
36,10748,200,6400,32,398.9375719553911
2,8395,6400,25600,4,711.6147962139024
36,10748,400,12800,32,526.6968549581661
36,10748,800,25600,32,673.5570794126052
24,8608,200,1600,8,482.5136324089618
24,8608,400,3200,8,601.2382074165345
24,8608,800,6400,8,679.4439864722643
24,8608,1600,12800,8,724.6855093267742
24,8608,3200,25600,8,749.0668797748825
5,7707,200,800,4,207.02179220907436
5,7707,400,1600,4,309.8978406130781
18,7020,200,3200,16,316.03492308696394
5,7707,800,3200,4,427.6322120472569
18,7020,400,6400,16,402.4138989776836
43,10876,200,800,4,236.20528294496344
18,7020,800,12800,16,486.8663054502451
5,7707,1600,6400,4,530.6323841643921
18,7020,1600,25600,16,549.152069698444
5,7707,3200,12800,4,602.2324968756847
5,7707,6400,25600,4,645.057909962262
43,10876,400,1600,4,364.71746337585097
33,11482,200,1600,8,320.9290119222917
43,10876,800,3200,4,532.8436138532002
33,11482,400,3200,8,451.2668887067863
43,10876,1600,6400,4,697.2143631739194
33,11482,800,6400,8,617.5814706411455
34,12447,200,800,4,252.8336310309127
33,11482,1600,12800,8,774.9196527970703
43,10876,3200,12800,4,818.3579254118945
17,6664,200,200,1,84.83698373167645
33,11482,3200,25600,8,887.6617177200231
4,6375,200,6400,32,465.8562495368652
43,10876,6400,25600,4,892.8516875989403
17,6664,400,400,1,141.24062553516555
34,12447,400,1600,4,396.7905484588851
4,6375,400,12800,32,514.0254914402796
17,6664,800,800,1,222.67631034183992
4,6375,800,25600,32,542.2453264785131
17,6664,1600,1600,1,324.30488121319166
17,6664,3200,3200,1,423.0673079032242
34,12447,800,3200,4,594.5442573778504
17,6664,6400,6400,1,497.6085974547191
17,6664,12800,12800,1,544.5079161536042
17,6664,25600,25600,1,570.9804826196294
34,12447,1600,6400,4,788.7553296244521
15,6266,200,1600,8,231.66568460807264
43,10876,200,25600,128,658.8764523830373
37,10586,200,12800,64,435.1723217696457
15,6266,400,3200,8,282.5190995066408
9,6234,200,400,2,113.58998655346132
40,11730,200,800,4,235.82585462635555
15,6266,800,6400,8,338.90050846391745
9,6234,400,800,2,183.30454191185174
15,6266,1600,12800,8,404.4248206847562
9,6234,800,1600,2,278.421137467944
34,12447,3200,12800,4,931.5624907776581
37,10586,400,25600,64,517.3530474918751
15,6266,3200,25600,8,464.6672997439305
9,6234,1600,3200,2,376.6459710345052
9,6234,3200,6400,2,453.3584437014335
40,11730,400,1600,4,341.5804532977449
4,6375,200,1600,8,317.1612567219002
9,6234,6400,12800,2,502.48387375988847
2,8395,200,3200,16,489.0485854037024
4,6375,400,3200,8,407.25043703382795
9,6234,12800,25600,2,530.4612976260378
34,12447,6400,25600,4,1019.2112599107696
4,6375,800,6400,8,476.9043470530581
2,8395,400,6400,16,584.6890240031308
4,6375,1600,12800,8,521.2289982951763
40,11730,800,3200,4,501.31618890684564
4,6375,3200,25600,8,546.3618638909028
2,8395,800,12800,16,653.6005762803991
2,8395,1600,25600,16,698.150062014536
40,11730,1600,6400,4,684.9258384349572
40,11730,3200,12800,4,836.381346157619
38,10602,200,800,4,224.306829063992
40,11730,6400,25600,4,935.6849810446444
38,10602,400,1600,4,348.360864797858
38,10602,800,3200,4,515.4187762129645
38,10602,1600,6400,4,677.5553346794868
38,10602,3200,12800,4,796.5490051222008
38,10602,6400,25600,4,869.6895445820466
4,6375,200,12800,64,506.83047659105387
4,6375,400,25600,64,537.644576543657
44,9084,200,800,4,195.1548622520965
44,9084,400,1600,4,292.5025222275097
44,9084,800,3200,4,425.13698923679885
25,8079,200,800,4,291.24032502289936
31,8858,200,25600,128,356.7894758011948
44,9084,200,25600,128,462.5509973741729
41,12319,200,800,4,256.63675409012774
25,8079,400,1600,4,418.57736868959
44,9084,1600,6400,4,562.8159047843928
25,8079,800,3200,4,534.2885006225914
6,7646,200,200,1,99.0338797423028
44,9084,3200,12800,4,669.5077758345632
41,12319,400,1600,4,377.64112027543837
25,8079,1600,6400,4,617.5316474605694
6,7646,400,400,1,174.62633123913344
6,7646,200,800,4,258.60591178098076
6,7646,800,800,1,284.3231657416832
25,8079,3200,12800,4,668.4231246003412
44,9084,6400,25600,4,737.2877614476536
6,7646,400,1600,4,369.73203083612674
5,7707,200,200,1,87.0711550884743
6,7646,1600,1600,1,408.7862823710198
41,12319,800,3200,4,542.8081664585986
25,8079,6400,25600,4,696.7026970584358
6,7646,800,3200,4,474.2363256486728
5,7707,400,400,1,149.35636923248538
6,7646,3200,3200,1,516.7236068730858
6,7646,1600,6400,4,557.4216435870835
5,7707,800,800,1,246.05450905669844
6,7646,6400,6400,1,591.8054188135657
6,7646,3200,12800,4,614.3379003656497
41,12319,1600,6400,4,727.2137398367806
5,7707,1600,1600,1,369.6269578316578
6,7646,12800,12800,1,636.8567873035421
17,6664,200,400,2,134.75112589462395
6,7646,6400,25600,4,648.6633273524207
6,7646,25600,25600,1,661.6516997420538
5,7707,3200,3200,1,488.51252140654094
17,6664,400,800,2,204.98310003968953
17,6664,800,1600,2,293.1971180675839
5,7707,6400,6400,1,576.3299964600656
41,12319,3200,12800,4,881.024002347456
17,6664,1600,3200,2,388.80068149569047
5,7707,12800,12800,1,630.6213397978008
17,6664,3200,6400,2,470.86995845689717
5,7707,25600,25600,1,660.9371964988353
17,6664,6400,12800,2,527.5821701866016
17,6664,12800,25600,2,561.4264662051091
41,12319,6400,25600,4,983.3530162787421
3,9047,200,800,4,283.9982899610505
7,8352,200,800,4,289.84535862899486
3,9047,400,1600,4,381.0756671653133
7,8352,400,1600,4,400.8754885217501
3,9047,800,3200,4,483.5759965612256
7,8352,800,3200,4,495.8267704275156
3,9047,1600,6400,4,589.6544600385249
7,8352,1600,6400,4,576.8347091199796
3,9047,3200,12800,4,678.4297931297717
7,8352,3200,12800,4,643.9861441413549
3,9047,6400,25600,4,738.6816986245118
2,8395,200,1600,8,378.148544858799
7,8352,6400,25600,4,691.012056366347
2,8395,400,3200,8,496.809037912293
18,7020,200,25600,128,383.45421737548895
2,8395,800,6400,8,595.580164976256
2,8395,1600,12800,8,664.2169494752478
2,8395,3200,25600,8,706.2284596034463
18,7020,200,6400,32,350.4353397151631
18,7020,400,12800,32,431.3995276333946
18,7020,800,25600,32,507.5635523338495
5,7707,200,1600,8,291.6939862957078
5,7707,400,3200,8,402.06130058213523
5,7707,800,6400,8,505.6421197106032
36,10748,200,12800,64,431.6913188737628
5,7707,1600,12800,8,583.6583759628581
5,7707,3200,25600,8,633.5370842354857
36,10748,400,25600,64,557.4305519896835
2,8395,200,6400,32,574.7409388102747
2,8395,400,12800,32,641.3761183913075
2,8395,800,25600,32,687.0512159781258
5,7707,200,3200,16,373.4106975514583
37,10586,200,3200,16,366.17607013482944
5,7707,400,6400,16,474.20623127955497
5,7707,800,12800,16,556.7248263590596
37,10586,400,6400,16,460.24351991932735
3,9047,200,1600,8,374.2938390686757
5,7707,1600,25600,16,614.7553926567413
37,10586,800,12800,16,590.9020074021649
3,9047,400,3200,8,453.73829794050624
37,10586,1600,25600,16,723.276209102878
3,9047,800,6400,8,540.9225280628572
3,9047,1600,12800,8,632.1352661751116
7,8352,200,1600,8,400.506555481479
3,9047,3200,25600,8,706.1213520600699
7,8352,400,3200,8,490.46104207579987
4,6375,200,25600,128,530.0276463692938
6,7646,200,1600,8,355.7979763136401
7,8352,800,6400,8,557.4526033911178
25,8079,200,1600,8,418.4621803413078
6,7646,400,3200,8,453.6021399244333
7,8352,1600,12800,8,617.3802415419759
25,8079,400,3200,8,534.1988262014304
6,7646,800,6400,8,534.6459885330912
7,8352,3200,25600,8,669.1422068325272
6,7646,1600,12800,8,595.7539748078507
25,8079,800,6400,8,617.4764639316486
6,7646,3200,25600,8,636.4802380163262
25,8079,1600,12800,8,668.3926510183222
25,8079,3200,25600,8,696.6867043235987
16,8403,200,800,4,249.610535560103
16,8403,400,1600,4,359.4950918871921
16,8403,800,3200,4,466.67734053979285
16,8403,1600,6400,4,559.0533546399815
16,8403,3200,12800,4,633.6082376419225
16,8403,6400,25600,4,686.3131082437608
18,7020,200,200,1,87.78675668583311
18,7020,400,400,1,147.88830052099183
18,7020,800,800,1,238.84246732190326
18,7020,1600,1600,1,352.5601078086906
18,7020,3200,3200,1,457.9727920214479
37,10586,200,25600,128,449.569352422935
18,7020,6400,6400,1,533.488089463394
18,7020,12800,12800,1,579.3206070759545
18,7020,25600,25600,1,604.6605933845888
38,10602,200,12800,64,484.92091580776435
17,6664,200,800,4,196.55593892356453
38,10602,400,25600,64,622.5300813798297
17,6664,400,1600,4,272.0692398108508
17,6664,800,3200,4,356.203012723309
17,6664,1600,6400,4,438.82547594774275
17,6664,3200,12800,4,504.4026782706212
17,6664,6400,25600,4,547.378987637578
43,10876,200,1600,8,341.2122627171088
43,10876,400,3200,8,490.4798523368964
33,11482,200,12800,64,509.24377695014925
43,10876,800,6400,8,653.4210908600672
33,11482,400,25600,64,634.6464562794547
43,10876,1600,12800,8,786.4474725288177
1,6448,200,12800,64,368.1055867765803
1,6448,400,25600,64,431.70109609649256
43,10876,3200,25600,8,873.5427792353084
6,7646,200,400,2,167.06415016520438
6,7646,400,800,2,269.31783316789915
33,11482,200,25600,128,533.5859177049379
6,7646,800,1600,2,387.80504635745604
6,7646,1600,3200,2,496.16963782905424
6,7646,3200,6400,2,576.66619341793
6,7646,6400,12800,2,627.5439352306893
6,7646,12800,25600,2,656.4693448625395
5,7707,200,400,2,137.24207736974301
44,9084,200,1600,8,266.58075740912784
7,8352,200,3200,16,489.9121455634064
38,10602,200,1600,8,306.93576364778414
5,7707,400,800,2,219.9358733929106
7,8352,400,6400,16,549.5060140190036
44,9084,400,3200,8,380.50720014746906
5,7707,800,1600,2,333.17741375410037
38,10602,400,3200,8,450.3647028937036
7,8352,800,12800,16,593.5460918436721
5,7707,1600,3200,2,454.5350651112457
44,9084,800,6400,8,514.8301108325396
7,8352,1600,25600,16,639.6537256114602
5,7707,3200,6400,2,552.4691723252057
44,9084,1600,12800,8,632.6423577151163
38,10602,800,6400,8,614.2262484369144
5,7707,6400,12800,2,616.3887370489763
44,9084,3200,25600,8,714.0883224043745
34,12447,200,1600,8,362.1942029154171
5,7707,12800,25600,2,653.1523853375561
38,10602,1600,12800,8,751.0032428376577
34,12447,400,3200,8,540.0326094533045
38,10602,3200,25600,8,842.1429953610896
40,11730,200,1600,8,313.02671961584736
34,12447,800,6400,8,736.6190947983373
40,11730,400,3200,8,434.5083354010145
34,12447,1600,12800,8,894.8386788410984
40,11730,800,6400,8,602.4376839425294
40,11730,1600,12800,8,769.4234339393507
34,12447,3200,25600,8,997.3196386255046
10,8756,200,200,1,90.27129607927706
40,11730,3200,25600,8,892.753688111989
10,8756,400,400,1,147.26393606832727
10,8756,800,800,1,230.76449417691367
10,8756,1600,1600,1,350.0563767101093
10,8756,3200,3200,1,490.1169179536113
10,8756,6400,6400,1,609.7064293032541
10,8756,12800,12800,1,689.7911861601588
10,8756,25600,25600,1,736.3819253035222
6,7646,200,3200,16,439.05404693761335
17,6664,200,1600,8,260.83073921165
17,6664,400,3200,8,330.07684221480474
16,8403,200,1600,8,355.19876337283824
6,7646,400,6400,16,513.818748438794
17,6664,800,6400,8,402.797355245638
6,7646,800,12800,16,573.5434529726216
18,7020,200,800,4,202.62781717211482
16,8403,400,3200,8,456.4475966146107
17,6664,1600,12800,8,471.7799430098013
35,9015,200,25600,128,486.2596790916721
18,7020,400,1600,4,291.28262141312484
6,7646,1600,25600,16,618.9325298226717
17,6664,3200,25600,8,524.9156936989095
16,8403,800,6400,8,538.6456345791522
38,10602,200,3200,16,385.3064937667546
18,7020,800,3200,4,395.7382128627862
8,7418,200,800,4,171.85853948007872
18,7020,1600,6400,4,487.9492519824545
16,8403,1600,12800,8,605.9449688897491
8,7418,400,1600,4,241.903388891504
34,12447,200,25600,128,699.0221898332096
18,7020,3200,12800,4,551.5989040117278
38,10602,400,6400,16,533.4278677087188
16,8403,3200,25600,8,661.6379073575109
8,7418,800,3200,4,343.8814763734907
18,7020,6400,25600,4,589.3429514848619
8,7418,1600,6400,4,454.9632771365903
38,10602,800,12800,16,682.5856474747491
8,7418,3200,12800,4,543.2315585581948
7,8352,200,12800,64,582.6941898781267
8,7418,6400,25600,4,599.9659526140507
7,8352,400,25600,64,602.1769171758635
38,10602,1600,25600,16,796.5630027393017
5,7707,200,6400,32,435.34399978260694
7,8352,200,6400,32,548.6809468656959
5,7707,400,12800,32,520.4767922900459
7,8352,400,12800,32,583.7161351087401
18,7020,200,1600,8,265.42591722066635
5,7707,800,25600,32,586.0517874175363
7,8352,800,25600,32,613.137068059324
18,7020,400,3200,8,356.20124790216937
18,7020,800,6400,8,451.57259652059
18,7020,1600,12800,8,526.6107127979478
18,7020,3200,25600,8,574.6539091207004
18,7020,200,400,2,139.76312111311836
18,7020,400,800,2,216.88636444205264
18,7020,800,1600,2,320.4598664280131
18,7020,1600,3200,2,428.5407893901148
3,9047,200,3200,16,442.24160574422405
18,7020,3200,6400,2,513.214091963297
18,7020,6400,12800,2,567.3737661134991
1,6448,200,25600,128,384.67645711507777
3,9047,400,6400,16,500.96198723376824
18,7020,12800,25600,2,598.1694522682192
3,9047,800,12800,16,575.0923049296249
41,12319,200,1600,8,338.8686385229307
3,9047,1600,25600,16,655.9489222187101
10,8756,200,3200,16,329.0831468663618
41,12319,400,3200,8,464.4587741885959
10,8756,400,6400,16,401.19801216362043
10,8756,800,12800,16,494.94050136995565
41,12319,800,6400,8,629.4339011534232
10,8756,1600,25600,16,596.10855986248
41,12319,1600,12800,8,798.5267714327435
41,12319,3200,25600,8,928.901757791445
6,7646,200,6400,32,496.47727494424544
6,7646,400,12800,32,550.7018827974222
6,7646,800,25600,32,595.9134355313925
37,10586,200,6400,32,409.11700517585535
37,10586,400,12800,32,496.29301440629996
37,10586,800,25600,32,621.6442763772754
9,6234,200,800,4,168.34717280211802
9,6234,400,1600,4,253.82985671446434
9,6234,800,3200,4,351.28192810072835
9,6234,1600,6400,4,434.5179724312989
9,6234,3200,12800,4,490.91585333687465
9,6234,6400,25600,4,524.0410222648602
7,8352,200,25600,128,601.0366241212087
12,5669,200,200,1,68.31439629054012
12,5669,400,400,1,114.57533388974245
12,5669,800,800,1,183.8802163244561
12,5669,1600,1600,1,269.9477399708386
12,5669,3200,3200,1,354.54896620264054
12,5669,6400,6400,1,419.56980188156564
12,5669,12800,12800,1,460.9817249286851
12,5669,25600,25600,1,484.5122303288674
36,10748,200,25600,128,450.9038264641207
11,7451,200,200,1,77.71094891937571
11,7451,200,12800,64,310.51560826415977
11,7451,400,400,1,127.62292843984535
11,7451,400,25600,64,392.9239305794715
38,10602,200,6400,32,445.7750951280856
11,7451,800,800,1,208.2149042358998
11,7451,1600,1600,1,321.22534125359294
38,10602,400,12800,32,589.292094225014
11,7451,3200,3200,1,440.8932673572141
11,7451,6400,6400,1,535.855220164959
38,10602,800,25600,32,723.8670313651381
11,7451,12800,12800,1,597.1491171625477
38,10602,200,25600,128,507.40981707115014
11,7451,25600,25600,1,632.184591228805
10,8756,200,400,2,140.07985546759144
10,8756,200,12800,64,395.73798199758346
10,8756,400,800,2,210.24019908628213
5,7707,200,12800,64,474.2374828348205
10,8756,400,25600,64,453.16527596600093
10,8756,200,800,4,203.2500824623113
5,7707,400,25600,64,546.7016885157766
10,8756,800,1600,2,304.6235924652695
10,8756,400,1600,4,282.1683288670204
10,8756,1600,3200,2,429.46754595548464
10,8756,800,3200,4,383.30103163995466
10,8756,3200,6400,2,557.9429888569156
10,8756,1600,6400,4,505.1486015428788
10,8756,6400,12800,2,655.7566050491694
10,8756,3200,12800,4,615.1286213292748
10,8756,12800,25600,2,716.8450242498168
10,8756,6400,25600,4,691.5784809039702
9,6234,200,3200,16,290.7753393460701
8,7418,200,3200,16,260.6149797860936
9,6234,400,6400,16,376.8917436287537
9,6234,800,12800,16,450.2121253161776
8,7418,400,6400,16,341.07909002004743
11,7451,200,25600,128,323.1092724493257
9,6234,1600,25600,16,499.7348334104101
8,7418,800,12800,16,439.6696818312118
8,7418,1600,25600,16,527.9336070447501
8,7418,200,1600,8,219.1924610406025
8,7418,400,3200,8,297.1228986750137
8,7418,800,6400,8,400.4670226370657
11,7451,200,800,4,162.42746873682714
8,7418,1600,12800,8,499.8528977415869
11,7451,400,1600,4,237.38406858629273
8,7418,3200,25600,8,572.3176543844082
11,7451,800,3200,4,340.0858242656564
11,7451,1600,6400,4,449.6139484927009
11,7451,3200,12800,4,538.745290649848
11,7451,6400,25600,4,597.843027337817
2,8395,200,12800,64,629.5831012409066
34,12447,200,12800,64,656.0299712901633
2,8395,400,25600,64,673.738238490514
34,12447,400,25600,64,809.6175596664217
12,5669,200,25600,128,269.7225722017262
5,7707,200,25600,128,496.18460249333845
2,8395,200,25600,128,660.8679451695879
8,7418,200,12800,64,310.4574852382916
8,7418,400,25600,64,386.401128892071
9,6234,200,1600,8,231.90296116687693
9,6234,400,3200,8,322.7957686720724
9,6234,800,6400,8,410.220942238198
12,5669,200,400,2,102.8834940584009
9,6234,1600,12800,8,474.8665071611545
12,5669,400,800,2,161.03497469919841
9,6234,3200,25600,8,514.7972007460327
12,5669,800,1600,2,237.31962806711118
12,5669,1600,3200,2,319.9297041338689
12,5669,3200,6400,2,392.2464405427523
12,5669,6400,12800,2,443.4675754472783
12,5669,12800,25600,2,474.55068364537146
10,8756,200,6400,32,370.45465029634676
10,8756,400,12800,32,434.20356312293706
12,5669,200,12800,64,262.14533341711484
12,5669,400,25600,64,314.2643097720129
10,8756,800,25600,32,521.5539797060771
11,7451,200,400,2,116.01439662127733
11,7451,400,800,2,178.49406291820725
11,7451,800,1600,2,272.50205350893873
3,9047,200,6400,32,485.5618698791779
11,7451,1600,3200,2,388.5527661475756
11,7451,3200,6400,2,495.1984229793395
11,7451,6400,12800,2,571.4055246080587
3,9047,400,12800,32,528.3541974275773
11,7451,12800,25600,2,617.64118602471
3,9047,800,25600,32,593.9090529059561
8,7418,200,25600,128,321.3532430280458
9,6234,200,6400,32,340.09244367929034
9,6234,400,12800,32,417.85195608444286
9,6234,800,25600,32,478.04591174250106
3,9047,200,25600,128,523.7105651386831
9,6234,200,25600,128,397.41578049174564
12,5669,200,3200,16,224.59864860917196
12,5669,400,6400,16,285.61147025477686
12,5669,800,12800,16,347.39176053171025
12,5669,1600,25600,16,404.30254446042244
8,7418,200,6400,32,291.2177599060864
8,7418,400,12800,32,369.8500477226173
12,5669,200,800,4,145.80620843934292
12,5669,400,1600,4,211.73098065052736
8,7418,800,25600,32,462.67783921974774
12,5669,800,3200,4,287.1818514198143
12,5669,1600,6400,4,360.768291288654
12,5669,3200,12800,4,420.33669548096873
12,5669,6400,25600,4,460.3287041268601
10,8756,200,25600,128,409.8405780742676
6,7646,200,12800,64,530.3797309730231
6,7646,400,25600,64,570.9469915892934
12,5669,200,6400,32,248.23748320828136
6,7646,200,25600,128,548.8583661056931
12,5669,400,12800,32,304.03477810718107
12,5669,800,25600,32,360.6013013224451
11,7451,200,1600,8,211.05050475267618
11,7451,400,3200,8,294.8573913492281
12,5669,200,1600,8,189.36570078051605
12,5669,400,3200,8,255.2516357507146
11,7451,200,3200,16,254.86351463448872
11,7451,800,6400,8,397.7502136126047
12,5669,800,6400,8,324.1853520164354
12,5669,1600,12800,8,388.2359506407832
11,7451,400,6400,16,341.3362274356046
11,7451,1600,12800,8,495.35696482545285
12,5669,3200,25600,8,438.10836126075725
11,7451,800,12800,16,438.48788047774127
11,7451,3200,25600,8,568.784400253182
11,7451,1600,25600,16,524.6772476474921
10,8756,200,1600,8,270.69631360230755
10,8756,400,3200,8,349.7782416331846
10,8756,800,6400,8,449.83995876939616
10,8756,1600,12800,8,561.6119624647611
10,8756,3200,25600,8,654.0584166747777
9,6234,200,12800,64,376.0463012867955
9,6234,400,25600,64,445.4755632234672
3,9047,200,12800,64,510.3695802394059
3,9047,400,25600,64,543.2134568737442
11,7451,200,6400,32,288.6353759606485
11,7451,400,12800,32,373.6152001179507
11,7451,800,25600,32,464.25581167966584
